0.003488,0.000000,
0.121108,0.164957,
0.119489,0.163580,
0.117756,0.162404,
0.115929,0.159020,
0.115368,0.159146,
0.111683,0.154751,
0.110574,0.153013,
0.107474,0.150631,
0.106833,0.150491,
